movieId,title,genres,imdbId,tmdbId,cast,director,tags,content,poster_file,rating_mean,rating_count,bayes
8646,Distant Drums (1951),Action Romance Western,43469,61391.0,Gary Cooper|Mari Aldon|Richard Webb|Ray Teal|Arthur Hunnicutt|Robert Barrat,Raoul Walsh,everglades florida knife fight native american seminole,distant drums 1951 action romance western everglades florida knife fight native american seminole gary cooper mari aldon richard webb ray teal arthur hunnicutt robert barrat raoul walsh,,3.535806655883789,0,3.535806655883789
8647,Follow That Dream (1962),Comedy Musical,55992,18643.0,Elvis Presley|Arthur O|Anne Helm|Joanna Moore|Jack Kruschen|Simon Oakland,Gordon Douglas,elvis presley hillbillies outhouse court fishing,follow that dream 1962 comedy musical elvis presley hillbillies outhouse court fishing elvis presley arthur o anne helm joanna moore jack kruschen simon oakland gordon douglas,,3.535806655883789,0,3.535806655883789
8648,"Girl of Your Dreams, The (Niña de tus ojos, La) (1998)",Comedy Drama,158030,67297.0,Penélope Cruz|Antonio Resines|Jorge Sanz|Rosa Maria Sardà|Loles León|Neus Asensi,Fernando Trueba,jewish nazi nudity (topless) prisoner,girl of your dreams the ni a de tus ojos la 1998 comedy drama jewish nazi nudity topless prisoner pen lope cruz antonio resines jorge sanz rosa maria sard loles le n neus asensi fernando trueba,,3.535806655883789,0,3.535806655883789
8649,Gray Lady Down (1978),Drama Thriller,77629,31948.0,Charlton Heston|David Carradine|Stacy Keach|Ned Beatty|Stephen McHattie|Ronny Cox,David Greene,based on novel or book collision disaster disaster movie drowning,gray lady down 1978 drama thriller based on novel or book collision disaster disaster movie drowning charlton heston david carradine stacy keach ned beatty stephen mchattie ronny cox david greene,,3.535806655883789,0,3.535806655883789
8650,Long Day's Journey Into Night (1962),Drama,56196,43004.0,Katharine Hepburn|Ralph Richardson|Jason Robards|Dean Stockwell|Jeanne Barr,Sidney Lumet,100 essential female performances actor addiction alcoholism based on play or musical,long day s journey into night 1962 drama 100 essential female performances actor addiction alcoholism based on play or musical katharine hepburn ralph richardson jason robards dean stockwell jeanne barr sidney lumet,,3.535806655883789,0,3.535806655883789
8651,Man of La Mancha (1972),Adventure Comedy Musical,68909,45793.0,Peter O|Sophia Loren|James Coco|Ian Richardson|Harry Andrews|John Castle,Arthur Hiller,musical don quixote peter o'toole 70mm arthur hiller,man of la mancha 1972 adventure comedy musical musical don quixote peter o toole 70mm arthur hiller peter o sophia loren james coco ian richardson harry andrews john castle arthur hiller,,3.535806655883789,0,3.535806655883789
8652,The Night of the Following Day (1968),Action Crime Drama Thriller,64728,46495.0,Marlon Brando|Richard Boone|Rita Moreno|Pamela Franklin|Jess Hahn|Gérard Buhr,Hubert Cornfield,kidnapping rita moreno seen 2015,the night of the following day 1968 action crime drama thriller kidnapping rita moreno seen 2015 marlon brando richard boone rita moreno pamela franklin jess hahn g rard buhr hubert cornfield,,3.535806655883789,0,3.535806655883789
8653,Posse (1975),Western,73559,45874.0,Kirk Douglas|Bruce Dern|Bo Hopkins|James Stacey|Luke Askew|David Canary,Kirk Douglas,ambition cynicism less than 300 ratings marshal old tucson studios,posse 1975 western ambition cynicism less than 300 ratings marshal old tucson studios kirk douglas bruce dern bo hopkins james stacey luke askew david canary kirk douglas,,3.535806655883789,0,3.535806655883789
8654,Prince Valiant (1954),Adventure,47365,65994.0,James Mason|Janet Leigh|Robert Wagner|Debra Paget|Sterling Hayden|Victor McLaglen,Henry Hathaway,king arthur arthurian legend comic strip duel knight,prince valiant 1954 adventure king arthur arthurian legend comic strip duel knight james mason janet leigh robert wagner debra paget sterling hayden victor mclaglen henry hathaway,,3.535806655883789,0,3.535806655883789
8655,Rustlers' Rhapsody (1985),Comedy Western,89945,19014.0,Tom Berenger|G. W. Bailey|Andy Griffith|Patrick Wayne|Marilu Henner,Hugh Wilson,parody singing cowboy western,rustlers rhapsody 1985 comedy western parody singing cowboy western tom berenger g w bailey andy griffith patrick wayne marilu henner hugh wilson,,3.535806655883789,0,3.535806655883789
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime Drama,95468,10754.0,Mirosław Baka|Jerzy Zass|Aleksander Bednarz|Jan Tesarz|Krzysztof Globisz|Barbara Dziekan,Krzysztof Kieślowski,murder death penalty disturbing lawyer taxi driver,short film about killing a kr tki film o zabijaniu 1988 crime drama murder death penalty disturbing lawyer taxi driver miros aw baka jerzy zass aleksander bednarz jan tesarz krzysztof globisz barbara dziekan krzysztof kie lowski,,3.535806655883789,0,3.535806655883789
8657,"Tin Star, The (1957)",Western,51087,30054.0,Henry Fonda|Anthony Perkins|Betsy Palmer|Michel Ray|Neville Brand|John McIntire,Anthony Mann,2020 relook anthony mann fewer than 300 ratings hanging posse less than 300 ratings,tin star the 1957 western 2020 relook anthony mann fewer than 300 ratings hanging posse less than 300 ratings henry fonda anthony perkins betsy palmer michel ray neville brand john mcintire anthony mann,,3.535806655883789,0,3.535806655883789
8658,Zandalee (1991),Drama Thriller,101004,36630.0,Nicolas Cage|Erika Anderson|Judge Reinhold|Joe Pantoliano|Viveca Lindfors|Steve Buscemi,Sam Pillsbury,adultery boat dysfunctional marriage extramarital affair infidelity,zandalee 1991 drama thriller adultery boat dysfunctional marriage extramarital affair infidelity nicolas cage erika anderson judge reinhold joe pantoliano viveca lindfors steve buscemi sam pillsbury,,3.535806655883789,0,3.535806655883789
8659,Brief Crossing (Brève traversée) (2001),Comedy Drama Romance,299594,39770.0,Sarah Pratt|Gilles Guillain|Marc Filipi|Laetitia Lopez|Marc Jablonski|Christelle Dacosta,Catherine Breillat,alcohol apology identity love magic,brief crossing br ve travers e 2001 comedy drama romance alcohol apology identity love magic sarah pratt gilles guillain marc filipi laetitia lopez marc jablonski christelle dacosta catherine breillat,,3.535806655883789,0,3.535806655883789
8660,"Deluge, The (Potop) (1974)",Adventure War,72021,36627.0,Daniel Olbrychski|Malgorzata Braunek|Tadeusz Łomnicki|Kazimierz Wichniarz|Krzysztof Kowalewski|Wladyslaw Hancza,Jerzy Hoffman,70mm history polish gustav adolf sienkiewicz,deluge the potop 1974 adventure war 70mm history polish gustav adolf sienkiewicz daniel olbrychski malgorzata braunek tadeusz omnicki kazimierz wichniarz krzysztof kowalewski wladyslaw hancza jerzy hoffman,,3.535806655883789,0,3.535806655883789
8661,How the West Was Won (1962),Adventure Drama Western,56085,11897.0,Carroll Baker|Lee J. Cobb|Henry Fonda|Carolyn Jones|Karl Malden|Gregory Peck,John Ford|George Marshall,cinerama family western 70mm bd-r,how the west was won 1962 adventure drama western cinerama family western 70mm bd r carroll baker lee j cobb henry fonda carolyn jones karl malden gregory peck john ford george marshall,,3.535806655883789,0,3.535806655883789
8662,Joan of Arc (1948),Action Drama War,40491,43443.0,Ingrid Bergman|Francis L. Sullivan|J. Carrol Naish|Ward Bond|Shepperd Strudwick|Gene Lockhart,Victor Fleming,catholicism christianity france history ingrid bergman,joan of arc 1948 action drama war catholicism christianity france history ingrid bergman ingrid bergman francis l sullivan j carrol naish ward bond shepperd strudwick gene lockhart victor fleming,,3.535806655883789,0,3.535806655883789
8663,Live Forever (2003),Comedy Documentary,358569,54300.0,Damon Albarn|Noel Gallagher|Liam Gallagher|Jarvis Cocker|Louise Wener|Robert del Naja,John Dower,britpop 90s blur british british music,live forever 2003 comedy documentary britpop 90s blur british british music damon albarn noel gallagher liam gallagher jarvis cocker louise wener robert del naja john dower,,3.535806655883789,0,3.535806655883789
8664,Mr. Klein (Monsieur Klein) (1976),Drama,74916,58925.0,Alain Delon|Jeanne Moreau|Michael Lonsdale|Jean Bouise|Massimo Girotti|Michel Aumont,Joseph Losey,betamax joseph losey war crimes,mr klein monsieur klein 1976 drama betamax joseph losey war crimes alain delon jeanne moreau michael lonsdale jean bouise massimo girotti michel aumont joseph losey,,3.535806655883789,0,3.535806655883789
8665,"Bourne Supremacy, The (2004)",Action Crime Thriller,372183,2502.0,Matt Damon|Franka Potente|Brian Cox|Julia Stiles|Karl Urban|Gabriel Mann,Paul Greengrass,matt damon espionage spy action car chase,bourne supremacy the 2004 action crime thriller matt damon espionage spy action car chase matt damon franka potente brian cox julia stiles karl urban gabriel mann paul greengrass,tt0372183.jpg,3.535806655883789,0,3.535806655883789
8666,Catwoman (2004),Action Crime Fantasy,327554,314.0,Halle Berry|Benjamin Bratt|Sharon Stone|Lambert Wilson|Frances Conroy|Alex Borstein,Pitof,halle berry dc comics cats superhero super-hero,catwoman 2004 action crime fantasy halle berry dc comics cats superhero super hero halle berry benjamin bratt sharon stone lambert wilson frances conroy alex borstein pitof,tt0327554.jpg,3.535806655883789,0,3.535806655883789
8667,A Home at the End of the World (2004),Drama Romance,359423,18923.0,Colin Farrell|Dallas Roberts|Robin Wright|Sissy Spacek|Ryan Donowho|Erik Smith,Michael Mayer,polyamory colin farrell gay aids art house,a home at the end of the world 2004 drama romance polyamory colin farrell gay aids art house colin farrell dallas roberts robin wright sissy spacek ryan donowho erik smith michael mayer,tt0359423.jpg,3.535806655883789,0,3.535806655883789
8668,Some Girl (1998),Comedy Drama,125766,146373.0,Marissa Ribisi|Juliette Lewis|Michael Rapaport|Giovanni Ribisi|Pamela Adlon|Kristin Dattilo,Rory Kelly,angst generation x juliette lewis,some girl 1998 comedy drama angst generation x juliette lewis marissa ribisi juliette lewis michael rapaport giovanni ribisi pamela adlon kristin dattilo rory kelly,,3.535806655883789,0,3.535806655883789
8669,Stay Hungry (1976),Comedy Drama,75268,5228.0,Jeff Bridges|Sally Field|Arnold Schwarzenegger|R. G. Armstrong|Robert Englund|Helena Kallianiotes,Bob Rafelson,based on novel or book betamax bob rafelson bodybuilding gym,stay hungry 1976 comedy drama based on novel or book betamax bob rafelson bodybuilding gym jeff bridges sally field arnold schwarzenegger r g armstrong robert englund helena kallianiotes bob rafelson,,3.535806655883789,0,3.535806655883789
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime Horror Mystery Thriller,23563,12206.0,Rudolf Klein-Rogge|Oscar Beregi Sr.|Paul Bernd|Henry Pleß|Otto Wernicke|Paul Henckels,Fritz Lang,stylized hypnosis ominous creepy criterion,testament of dr mabuse the das testament des dr mabuse 1933 crime horror mystery thriller stylized hypnosis ominous creepy criterion rudolf klein rogge oscar beregi sr paul bernd henry ple otto wernicke paul henckels fritz lang,,3.535806655883789,0,3.535806655883789
8671,Zus & Zo (2001),Comedy Drama Romance,245157,16539.0,Jacob Derwig,Paula van der Oest,bikini burn champagne dancer fire,zus zo 2001 comedy drama romance bikini burn champagne dancer fire jacob derwig paula van der oest,,3.535806655883789,0,3.535806655883789
8672,Battle Hymn (1957),Drama,50171,75046.0,Rock Hudson|Anna Kashfi|Dan Duryea|Don DeFore|Martha Hyer|Jock Mahoney,Douglas Sirk,angel might like,battle hymn 1957 drama angel might like rock hudson anna kashfi dan duryea don defore martha hyer jock mahoney douglas sirk,,3.535806655883789,0,3.535806655883789
8673,Crash Dive (1943),Drama Romance War,35763,74012.0,Tyrone Power|Anne Baxter|Dana Andrews|James Gleason|Dame May Whitty|Harry Morgan,Archie Mayo,,crash dive 1943 drama romance war  tyrone power anne baxter dana andrews james gleason dame may whitty harry morgan archie mayo,,3.535806655883789,0,3.535806655883789
8674,Disco Pigs (2001),Drama,236157,26126.0,Elaine Cassidy|Cillian Murphy|Brían F. O|Eleanor Methven|Geraldine O,Kirsten Sheridan,cillian murphy elaine cassidy ireland obsession romance,disco pigs 2001 drama cillian murphy elaine cassidy ireland obsession romance elaine cassidy cillian murphy br an f o eleanor methven geraldine o kirsten sheridan,,3.535806655883789,0,3.535806655883789
8675,"Enemy Below, The (1957)",Action Drama War,50356,15876.0,Robert Mitchum|Curd Jürgens|Theodore Bikel|Russell Collins|Kurt Kreuger|Frank Albertson,Dick Powell,submarine world war ii based on a book less than 300 ratings adversaries,enemy below the 1957 action drama war submarine world war ii based on a book less than 300 ratings adversaries robert mitchum curd j rgens theodore bikel russell collins kurt kreuger frank albertson dick powell,,3.535806655883789,0,3.535806655883789
8676,Fist of the North Star (1995),Action Thriller,113074,26300.0,Gary Daniels|Malcolm McDowell|Costas Mandylor|Downtown Julie Brown|Dante Basco|Nalona Herron,Tony Randel,acting bd-r blood cheesy fighter,fist of the north star 1995 action thriller acting bd r blood cheesy fighter gary daniels malcolm mcdowell costas mandylor downtown julie brown dante basco nalona herron tony randel,,3.535806655883789,0,3.535806655883789
8677,Flash Gordon Conquers the Universe (1940),Action Sci-Fi,32475,68064.0,Buster Crabbe|Carol Hughes|Frank Shannon|Charles Middleton|Donald Curtis|Lee Powell,Ford Beebe|Ray Taylor,movie serial comic strip dvd-video flash gordon ford beebe,flash gordon conquers the universe 1940 action sci fi movie serial comic strip dvd video flash gordon ford beebe buster crabbe carol hughes frank shannon charles middleton donald curtis lee powell ford beebe ray taylor,,3.535806655883789,0,3.535806655883789
8678,Guns of the Magnificent Seven (1969),Action Adventure Drama Western,64395,12625.0,George Kennedy|James Whitmore|Monte Markham|Reni Santoni|Bernie Casey|Scott Thomas,Paul Wendkos,army bd-video dictator mexico revolution,guns of the magnificent seven 1969 action adventure drama western army bd video dictator mexico revolution george kennedy james whitmore monte markham reni santoni bernie casey scott thomas paul wendkos,,3.535806655883789,0,3.535806655883789
8679,"Hunters, The (1958)",Drama War,51750,45520.0,Robert Mitchum|Robert Wagner|Richard Egan|May Britt|Lee Philips|John Gabriel,Dick Powell,airplane bd-r forgettable national film registry,hunters the 1958 drama war airplane bd r forgettable national film registry robert mitchum robert wagner richard egan may britt lee philips john gabriel dick powell,,3.535806655883789,0,3.535806655883789
8680,In a Glass Cage (Tras el cristal) (1986),Drama Horror,90197,46767.0,Günter Meisner|David Sust|Marisa Paredes|Gisèle Echevarría|Imma Colomer|Josuè Guasch,Agustí Villaronga,01/10 04/09 cinematography darkness edgy,in a glass cage tras el cristal 1986 drama horror 01 10 04 09 cinematography darkness edgy g nter meisner david sust marisa paredes gis le echevarr a imma colomer josu guasch agust villaronga,,3.535806655883789,0,3.535806655883789
8681,Lancelot of the Lake (Lancelot du Lac) (1974),Drama War,71737,55848.0,Luc Simon|Laura Duke Condominas|Humbert Balsan|Vladimir Antolek-Oresek|Patrick Bernhard|Arthur De Montalembert,Robert Bresson,arthurian legend holy grail knights of the round table,lancelot of the lake lancelot du lac 1974 drama war arthurian legend holy grail knights of the round table luc simon laura duke condominas humbert balsan vladimir antolek oresek patrick bernhard arthur de montalembert robert bresson,,3.535806655883789,0,3.535806655883789
